loan_id,age,gender,annual_income,loan_amount,term_months,purpose,credit_score,employment_length,home_ownership,previous_defaults,dti,installment,default
1947,33,Female,33990.0,1000.0,60,debt_consolidation,662.0,1-3,OWN,0,19.45,16.67,0
1948,49,Female,27189.0,22343.0,60,debt_consolidation,596.0,<1,MORTGAGE,0,12.36,372.38,0
1949,32,Male,79851.0,27499.0,60,home_improvement,710.0,10+,RENT,0,3.19,458.32,0
1950,59,Male,113893.0,24276.0,36,debt_consolidation,477.0,3-5,MORTGAGE,0,13.53,674.33,1
1951,22,Male,104705.0,15845.0,60,home_improvement,690.0,3-5,OWN,1,14.27,264.08,0
1952,52,Male,23619.0,12180.0,36,education,456.0,5-10,RENT,0,28.98,338.33,1
1953,33,Female,66099.0,14165.0,12,debt_consolidation,650.0,10+,OWN,0,6.69,1180.42,0
1954,66,Male,93811.0,5826.0,36,car,764.0,5-10,RENT,0,23.43,161.83,0
1955,47,Female,19765.0,23468.0,24,debt_consolidation,831.0,1-3,OTHER,0,28.97,977.83,1
1956,69,Female,91121.0,24436.0,12,education,754.0,10+,RENT,1,11.79,2036.33,1
1957,61,Female,38916.0,5438.0,36,education,692.0,1-3,MORTGAGE,0,3.58,151.06,0
1958,37,Male,53536.0,6591.0,24,debt_consolidation,714.0,5-10,OTHER,0,27.97,274.62,0
1959,60,Female,68299.0,3068.0,60,debt_consolidation,696.0,5-10,RENT,0,38.27,51.13,1
1960,51,Female,92049.0,12709.0,60,education,608.0,3-5,MORTGAGE,1,11.62,211.82,0
1961,54,Female,105957.0,14805.0,24,other,710.0,3-5,MORTGAGE,0,13.75,616.88,0
1962,44,Male,50312.0,15598.0,12,debt_consolidation,656.0,1-3,RENT,0,11.84,1299.83,0
1963,65,Male,45611.0,3011.0,12,car,736.0,5-10,MORTGAGE,1,13.75,250.92,0
1964,55,Female,43613.0,8411.0,60,other,760.0,10+,MORTGAGE,0,15.6,140.18,0
1965,68,Male,83388.0,8427.0,24,car,649.0,3-5,OTHER,0,20.17,351.12,1
1966,26,Male,89867.0,21578.0,36,education,675.0,10+,RENT,1,7.0,599.39,0
1967,39,Female,86832.0,6036.0,12,debt_consolidation,697.0,1-3,OWN,0,21.44,503.0,1
1968,50,Male,68094.0,15489.0,24,debt_consolidation,695.0,1-3,MORTGAGE,0,6.53,645.38,0
1969,27,Male,71053.0,8623.0,60,debt_consolidation,834.0,10+,MORTGAGE,0,28.9,143.72,0
1970,30,Male,53089.0,13276.0,36,debt_consolidation,661.0,3-5,MORTGAGE,0,32.4,368.78,1
1971,61,Female,55887.0,23510.0,60,education,549.0,10+,MORTGAGE,0,24.31,391.83,0
1972,52,Male,85619.0,3850.0,36,home_improvement,666.0,<1,OWN,0,6.53,106.94,0
1973,54,Female,67929.0,1000.0,36,debt_consolidation,814.0,5-10,RENT,0,21.14,27.78,0
1974,48,Male,45805.0,2951.0,60,other,709.0,<1,RENT,0,14.69,49.18,1
1975,35,Male,92980.0,18756.0,60,education,687.0,3-5,OWN,0,16.28,312.6,0
1976,50,Female,41765.0,4222.0,60,car,596.0,5-10,MORTGAGE,0,4.86,70.37,0
1977,57,Male,64371.0,8586.0,36,debt_consolidation,671.0,5-10,RENT,0,18.85,238.5,0
1978,49,Female,22799.0,19085.0,60,debt_consolidation,787.0,5-10,MORTGAGE,1,22.89,318.08,1
1979,42,Male,31626.0,22235.0,24,home_improvement,757.0,3-5,RENT,0,24.61,926.46,1
1980,24,Male,60573.0,24294.0,60,home_improvement,781.0,5-10,MORTGAGE,0,24.79,404.9,1
1981,40,Male,39113.0,19986.0,24,debt_consolidation,593.0,10+,OWN,1,11.47,832.75,1
1982,52,Male,53125.0,4868.0,24,debt_consolidation,732.0,3-5,RENT,0,16.06,202.83,0
1983,56,Female,96398.0,29457.0,36,debt_consolidation,536.0,3-5,RENT,0,16.17,818.25,1
1984,70,Female,56257.0,6514.0,12,home_improvement,674.0,10+,RENT,0,17.37,542.83,0
1985,24,Male,86995.0,9274.0,36,debt_consolidation,702.0,1-3,MORTGAGE,0,16.89,257.61,0
1986,47,Female,36579.0,14951.0,24,car,762.0,5-10,RENT,0,17.82,622.96,1
1987,37,Female,76467.0,17509.0,60,debt_consolidation,745.0,3-5,RENT,0,18.6,291.82,0
1988,32,Male,29994.0,27947.0,60,debt_consolidation,768.0,3-5,OTHER,0,14.41,465.78,1
1989,42,Male,52507.0,9305.0,36,debt_consolidation,778.0,3-5,MORTGAGE,1,19.45,258.47,1
1990,37,Female,77685.0,18424.0,36,car,675.0,5-10,RENT,1,4.01,511.78,1
1991,30,Female,60383.0,9355.0,12,home_improvement,587.0,10+,MORTGAGE,0,11.17,779.58,0
1992,74,Female,88269.0,29468.0,60,education,719.0,5-10,MORTGAGE,0,26.15,491.13,0
1993,21,Female,80025.0,18845.0,24,debt_consolidation,739.0,1-3,MORTGAGE,0,16.84,785.21,1
1994,42,Female,50748.0,26603.0,24,debt_consolidation,642.0,1-3,RENT,0,18.87,1108.46,0
1995,46,Male,98908.0,4625.0,60,education,685.0,10+,RENT,1,12.06,77.08,1
1996,38,Male,73089.0,9950.0,36,home_improvement,728.0,3-5,RENT,0,30.85,276.39,0
1997,70,Male,52689.0,17238.0,12,debt_consolidation,787.0,3-5,MORTGAGE,1,14.33,1436.5,0
1998,34,Female,64373.0,26746.0,60,home_improvement,582.0,<1,OTHER,0,0.0,445.77,0
1999,67,Female,62728.0,23930.0,60,home_improvement,766.0,10+,OWN,0,12.02,398.83,0
2000,49,Female,66048.0,28504.0,36,car,676.0,5-10,RENT,0,26.5,791.78,0
2001,32,Female,55747.0,27072.0,12,debt_consolidation,668.0,5-10,RENT,1,19.86,2256.0,0
2002,56,Female,71176.0,22009.0,36,debt_consolidation,768.0,3-5,MORTGAGE,0,1.83,611.36,1
2003,55,Female,83695.0,16380.0,60,home_improvement,642.0,3-5,RENT,0,14.89,273.0,0
2004,72,Male,72767.0,4965.0,12,home_improvement,718.0,3-5,MORTGAGE,0,4.59,413.75,0
2005,32,Female,71746.0,1000.0,24,debt_consolidation,632.0,3-5,RENT,0,10.88,41.67,0
2006,27,Female,56980.0,16119.0,36,debt_consolidation,665.0,1-3,MORTGAGE,0,10.88,447.75,0
2007,49,Male,33418.0,22224.0,36,small_business,783.0,1-3,RENT,0,31.06,617.33,0
2008,31,Female,26120.0,1000.0,60,education,710.0,3-5,RENT,1,9.31,16.67,0
2009,53,Female,38773.0,4433.0,60,debt_consolidation,770.0,<1,OWN,0,10.68,73.88,0
2010,26,Male,47460.0,5851.0,60,other,537.0,3-5,RENT,0,3.67,97.52,0
2011,67,Male,110154.0,13312.0,36,home_improvement,772.0,10+,OTHER,0,2.43,369.78,0
2012,35,Female,97550.0,15929.0,60,car,608.0,3-5,RENT,0,11.44,265.48,0
2013,52,Female,42201.0,24733.0,12,car,636.0,1-3,MORTGAGE,0,14.14,2061.08,1
2014,71,Female,73491.0,3157.0,24,debt_consolidation,648.0,5-10,RENT,0,16.34,131.54,0
2015,31,Male,57971.0,18098.0,36,home_improvement,706.0,<1,MORTGAGE,0,34.08,502.72,0
2016,43,Male,67080.0,2516.0,60,car,707.0,1-3,RENT,0,22.47,41.93,0
2017,46,Male,43541.0,22522.0,36,small_business,723.0,5-10,RENT,0,5.36,625.61,0
2018,54,Male,127253.0,10665.0,36,car,706.0,5-10,MORTGAGE,0,28.77,296.25,1
2019,66,Male,115935.0,4091.0,24,home_improvement,707.0,1-3,RENT,1,19.2,170.46,0
2020,54,Female,51221.0,8950.0,24,debt_consolidation,659.0,1-3,RENT,0,13.35,372.92,0
2021,49,Male,42110.0,4962.0,60,debt_consolidation,696.0,<1,OWN,0,20.93,82.7,0
2022,24,Male,87764.0,15829.0,12,car,711.0,1-3,RENT,0,13.51,1319.08,0
2023,37,Male,23710.0,20617.0,36,home_improvement,581.0,10+,OTHER,0,14.63,572.69,0
2024,55,Male,85378.0,24281.0,60,other,717.0,3-5,RENT,1,20.17,404.68,0
2025,33,Female,63764.0,10330.0,12,debt_consolidation,695.0,3-5,MORTGAGE,0,24.56,860.83,0
2026,61,Female,16977.0,27492.0,12,debt_consolidation,754.0,5-10,RENT,1,13.44,2291.0,0
2027,59,Female,55447.0,14781.0,36,debt_consolidation,785.0,10+,MORTGAGE,0,27.45,410.58,0
2028,35,Male,40327.0,26386.0,24,debt_consolidation,790.0,3-5,RENT,0,15.15,1099.42,0
2029,49,Male,64853.0,13585.0,36,debt_consolidation,455.0,1-3,OWN,0,23.79,377.36,0
2030,49,Male,61725.0,12921.0,36,home_improvement,620.0,5-10,MORTGAGE,0,14.73,358.92,1
2031,31,Male,19581.0,20206.0,24,debt_consolidation,609.0,10+,OWN,0,14.37,841.92,1
2032,72,Female,49976.0,17772.0,60,other,682.0,5-10,MORTGAGE,0,24.2,296.2,0
2033,52,Male,77242.0,10013.0,60,other,634.0,3-5,OWN,0,6.22,166.88,1
2034,22,Female,82407.0,25397.0,60,debt_consolidation,748.0,1-3,OWN,0,16.45,423.28,0
2035,67,Male,49108.0,6390.0,36,education,633.0,3-5,MORTGAGE,0,7.32,177.5,0
2036,34,Female,73733.0,20206.0,24,debt_consolidation,694.0,3-5,MORTGAGE,0,17.37,841.92,0
2037,40,Female,67991.0,19810.0,36,debt_consolidation,625.0,10+,RENT,1,31.75,550.28,1
2038,42,Female,58421.0,24581.0,24,debt_consolidation,689.0,<1,MORTGAGE,0,21.19,1024.21,1
2039,31,Female,73916.0,24758.0,36,debt_consolidation,499.0,3-5,RENT,1,21.79,687.72,1
2040,47,Female,32244.0,13363.0,12,small_business,634.0,3-5,RENT,0,7.93,1113.58,0
2041,23,Female,60029.0,15295.0,12,debt_consolidation,557.0,10+,OTHER,0,12.46,1274.58,0
2042,37,Male,11882.0,14692.0,60,education,758.0,<1,OTHER,0,18.56,244.87,0
2043,64,Male,58376.0,30710.0,24,other,688.0,1-3,RENT,0,12.21,1279.58,1
2044,48,Female,102751.0,20859.0,60,debt_consolidation,672.0,10+,OWN,0,17.43,347.65,0
2045,49,Female,50414.0,24394.0,36,debt_consolidation,652.0,1-3,OWN,0,24.65,677.61,0
2046,41,Male,99751.0,12741.0,60,debt_consolidation,667.0,5-10,OTHER,0,15.37,212.35,1
2047,67,Male,50892.0,4860.0,36,home_improvement,754.0,5-10,RENT,0,13.73,135.0,1
2048,36,Female,27458.0,6581.0,24,debt_consolidation,680.0,10+,OWN,1,30.17,274.21,1
2049,57,Male,79962.0,24112.0,36,debt_consolidation,653.0,10+,MORTGAGE,1,7.78,669.78,0
2050,40,Male,73918.0,8416.0,60,small_business,558.0,5-10,MORTGAGE,0,6.69,140.27,0
2051,26,Male,129570.0,43756.0,24,education,642.0,5-10,RENT,0,15.66,1823.17,0
2052,39,Female,30621.0,11349.0,24,debt_consolidation,672.0,1-3,MORTGAGE,0,10.12,472.88,0
2053,25,Male,70692.0,18161.0,36,car,706.0,1-3,MORTGAGE,0,26.94,504.47,1
2054,23,Female,71761.0,18145.0,24,debt_consolidation,717.0,5-10,OWN,1,20.25,756.04,0
2055,21,Male,91746.0,16615.0,36,small_business,730.0,5-10,RENT,0,26.53,461.53,0
2056,58,Female,75894.0,4021.0,24,home_improvement,670.0,5-10,RENT,0,29.29,167.54,0
2057,35,Female,51358.0,17230.0,60,education,617.0,<1,RENT,0,22.61,287.17,0
2058,54,Male,27868.0,17151.0,24,other,667.0,10+,RENT,1,28.5,714.62,0
2059,55,Male,70399.0,12306.0,60,car,614.0,1-3,RENT,0,15.96,205.1,0
2060,69,Male,71233.0,31663.0,24,other,553.0,10+,OWN,0,17.76,1319.29,1
2061,45,Male,78942.0,1000.0,36,debt_consolidation,709.0,1-3,RENT,0,21.76,27.78,0
2062,44,Female,51317.0,1399.0,12,home_improvement,544.0,1-3,MORTGAGE,0,34.06,116.58,1
2063,32,Male,68345.0,21783.0,60,home_improvement,603.0,10+,RENT,0,19.92,363.05,1
2064,38,Female,13675.0,14216.0,24,home_improvement,676.0,3-5,MORTGAGE,1,14.0,592.33,0
2065,35,Male,29123.0,7081.0,60,debt_consolidation,795.0,5-10,RENT,0,17.02,118.02,0
2066,64,Male,88066.0,16755.0,36,small_business,632.0,10+,MORTGAGE,0,3.96,465.42,0
2067,36,Male,65395.0,23634.0,12,car,535.0,1-3,RENT,1,8.78,1969.5,1
2068,47,Female,74275.0,1000.0,24,debt_consolidation,669.0,1-3,RENT,0,8.58,41.67,0
2069,28,Male,42049.0,21506.0,60,other,673.0,3-5,MORTGAGE,1,18.72,358.43,0
2070,66,Female,38236.0,17977.0,12,other,613.0,3-5,MORTGAGE,0,17.66,1498.08,0
2071,45,Male,47293.0,12935.0,36,debt_consolidation,662.0,5-10,RENT,0,18.7,359.31,0
2072,37,Male,67131.0,17210.0,36,debt_consolidation,625.0,<1,RENT,2,29.44,478.06,1
2073,49,Female,80578.0,17362.0,24,car,704.0,5-10,RENT,0,17.32,723.42,0
2074,73,Female,52527.0,19949.0,60,debt_consolidation,628.0,3-5,RENT,0,23.51,332.48,1
2075,28,Male,10213.0,6134.0,12,home_improvement,628.0,10+,RENT,1,27.14,511.17,0
2076,35,Female,72031.0,24787.0,36,car,735.0,5-10,OWN,0,11.46,688.53,0
2077,47,Male,68012.0,23931.0,36,home_improvement,665.0,10+,OWN,0,9.0,664.75,0
2078,66,Female,74375.0,24196.0,12,other,638.0,<1,MORTGAGE,0,15.66,2016.33,1
2079,70,Female,85695.0,1000.0,12,small_business,786.0,3-5,MORTGAGE,0,19.55,83.33,0
2080,72,Female,83327.0,25299.0,36,other,704.0,10+,RENT,0,7.02,702.75,0
2081,27,Female,100824.0,11681.0,36,other,561.0,10+,MORTGAGE,0,0.0,324.47,1
2082,23,Male,60853.0,19777.0,12,debt_consolidation,594.0,1-3,RENT,0,24.24,1648.08,0
2083,49,Female,47042.0,1000.0,12,car,672.0,10+,RENT,0,6.3,83.33,0
2084,64,Male,91225.0,8851.0,24,car,741.0,10+,OTHER,1,9.3,368.79,0
2085,73,Male,87251.0,22563.0,36,debt_consolidation,529.0,10+,RENT,0,22.6,626.75,1
2086,44,Male,53014.0,19734.0,12,debt_consolidation,591.0,3-5,MORTGAGE,0,10.11,1644.5,0
2087,23,Female,93177.0,5280.0,60,home_improvement,775.0,3-5,RENT,0,0.0,88.0,0
2088,40,Female,62236.0,21122.0,24,home_improvement,623.0,5-10,MORTGAGE,0,18.44,880.08,0
2089,66,Male,98290.0,7655.0,60,education,623.0,10+,OWN,0,22.81,127.58,0
2090,35,Female,111876.0,12605.0,24,car,578.0,3-5,OWN,1,28.07,525.21,1
2091,45,Female,139232.0,4469.0,24,home_improvement,718.0,5-10,MORTGAGE,0,23.74,186.21,0
2092,50,Male,61867.0,18090.0,36,small_business,562.0,5-10,OWN,0,28.16,502.5,0
2093,34,Male,102463.0,24786.0,24,car,672.0,10+,RENT,0,7.96,1032.75,0
2094,27,Female,85615.0,22965.0,12,other,712.0,5-10,RENT,0,32.23,1913.75,1
2095,37,Male,88409.0,6831.0,60,other,685.0,3-5,RENT,0,10.49,113.85,1
2096,64,Male,72733.0,14584.0,24,car,695.0,3-5,OWN,0,11.89,607.67,1
2097,40,Female,88533.0,1000.0,12,car,637.0,10+,MORTGAGE,0,17.46,83.33,0
2098,56,Female,18777.0,27279.0,12,small_business,756.0,3-5,RENT,1,18.72,2273.25,0
2099,29,Female,59135.0,15172.0,60,small_business,708.0,1-3,RENT,0,9.83,252.87,0
2100,58,Female,40396.0,20850.0,12,small_business,579.0,5-10,OTHER,0,22.54,1737.5,1
2101,68,Male,37887.0,16792.0,24,car,643.0,3-5,RENT,0,20.19,699.67,1
2102,42,Male,16935.0,9365.0,12,small_business,813.0,1-3,RENT,1,16.34,780.42,0
2103,74,Female,44199.0,10015.0,60,debt_consolidation,706.0,3-5,RENT,0,20.64,166.92,1
2104,73,Male,54775.0,19102.0,36,education,729.0,1-3,MORTGAGE,0,12.85,530.61,1
2105,73,Female,65529.0,29732.0,36,debt_consolidation,596.0,1-3,OWN,0,22.55,825.89,1
2106,22,Male,59627.0,11914.0,60,other,751.0,1-3,RENT,0,18.07,198.57,0
2107,44,Male,91570.0,25567.0,36,debt_consolidation,533.0,5-10,RENT,1,11.89,710.19,1
2108,28,Male,33120.0,23304.0,60,debt_consolidation,702.0,3-5,OWN,0,17.73,388.4,0
2109,31,Female,8000.0,12126.0,36,debt_consolidation,658.0,1-3,RENT,0,15.01,336.83,0
2110,33,Male,75944.0,24902.0,24,debt_consolidation,660.0,5-10,RENT,0,11.74,1037.58,0
2111,37,Male,58598.0,24173.0,12,debt_consolidation,752.0,1-3,MORTGAGE,0,22.67,2014.42,0
2112,28,Male,57975.0,1000.0,60,car,601.0,1-3,MORTGAGE,0,17.68,16.67,1
2113,41,Female,38616.0,21315.0,24,home_improvement,697.0,10+,RENT,0,24.2,888.12,0
2114,38,Male,87274.0,26525.0,36,car,698.0,1-3,MORTGAGE,0,17.77,736.81,0
2115,50,Male,47428.0,4493.0,60,debt_consolidation,698.0,3-5,MORTGAGE,0,16.62,74.88,0
2116,38,Male,33493.0,3177.0,12,small_business,779.0,5-10,RENT,0,20.37,264.75,0
2117,66,Female,110228.0,16872.0,60,car,677.0,10+,OTHER,0,19.68,281.2,0
2118,67,Male,80747.0,29208.0,36,debt_consolidation,711.0,1-3,OWN,0,14.02,811.33,0
2119,51,Male,58795.0,5208.0,12,debt_consolidation,753.0,10+,RENT,0,6.98,434.0,0
2120,58,Male,8000.0,1000.0,36,small_business,627.0,10+,RENT,0,0.0,27.78,0
2121,52,Female,52937.0,10919.0,36,car,669.0,5-10,RENT,0,23.19,303.31,0
2122,31,Female,59351.0,9665.0,60,car,591.0,1-3,RENT,0,18.68,161.08,1
2123,65,Male,103910.0,1000.0,36,other,719.0,1-3,MORTGAGE,0,9.84,27.78,0
2124,45,Female,8000.0,9742.0,60,debt_consolidation,688.0,1-3,RENT,1,24.06,162.37,1
2125,53,Female,106808.0,18139.0,36,home_improvement,731.0,3-5,RENT,0,6.11,503.86,0
2126,58,Male,73108.0,31706.0,36,car,674.0,1-3,RENT,0,21.26,880.72,0
2127,61,Female,23773.0,20054.0,24,other,642.0,10+,MORTGAGE,0,15.12,835.58,0
2128,28,Female,87654.0,22255.0,24,home_improvement,705.0,5-10,RENT,0,16.93,927.29,0
2129,31,Female,52684.0,5205.0,36,home_improvement,781.0,10+,MORTGAGE,0,14.22,144.58,1
2130,42,Male,10144.0,14150.0,36,other,721.0,1-3,RENT,0,26.37,393.06,1
2131,71,Male,46667.0,13018.0,60,home_improvement,580.0,5-10,RENT,1,24.25,216.97,1
2132,44,Male,67647.0,17934.0,36,other,693.0,10+,OTHER,0,3.9,498.17,0
2133,61,Female,61858.0,20371.0,36,small_business,829.0,1-3,MORTGAGE,0,21.33,565.86,0
2134,37,Male,79304.0,23576.0,24,debt_consolidation,634.0,5-10,RENT,0,17.41,982.33,0
2135,32,Male,92923.0,15287.0,36,debt_consolidation,646.0,5-10,MORTGAGE,1,16.27,424.64,0
2136,66,Male,27043.0,10293.0,60,debt_consolidation,543.0,3-5,RENT,1,16.3,171.55,1
2137,52,Male,59373.0,26017.0,24,debt_consolidation,674.0,3-5,RENT,0,12.42,1084.04,1
2138,35,Female,41701.0,21526.0,12,home_improvement,648.0,<1,OTHER,0,19.58,1793.83,0
2139,36,Male,22532.0,20563.0,36,other,713.0,3-5,OWN,0,7.41,571.19,0
2140,74,Male,58445.0,14645.0,12,home_improvement,681.0,5-10,RENT,0,31.86,1220.42,1
2141,42,Female,72950.0,25946.0,36,car,693.0,5-10,OWN,0,13.13,720.72,0
2142,48,Male,74720.0,3686.0,36,other,719.0,1-3,RENT,0,21.17,102.39,0
2143,40,Female,48144.0,23037.0,24,debt_consolidation,553.0,3-5,RENT,0,13.51,959.88,0
2144,53,Male,29764.0,22992.0,24,debt_consolidation,760.0,1-3,MORTGAGE,1,12.64,958.0,0
2145,30,Male,40661.0,6893.0,60,debt_consolidation,709.0,1-3,RENT,0,22.34,114.88,0
2146,60,Female,8000.0,8875.0,24,debt_consolidation,748.0,1-3,RENT,0,16.94,369.79,0
2147,52,Female,24321.0,3436.0,24,small_business,709.0,3-5,MORTGAGE,1,16.71,143.17,0
2148,70,Male,26921.0,19593.0,24,car,707.0,5-10,OWN,0,29.26,816.38,1
2149,53,Female,85359.0,1000.0,12,education,667.0,3-5,MORTGAGE,1,20.46,83.33,1
2150,22,Female,85332.0,17009.0,36,home_improvement,646.0,1-3,RENT,0,10.02,472.47,1
2151,53,Female,123884.0,8126.0,60,small_business,741.0,3-5,RENT,0,12.05,135.43,0
2152,53,Male,67210.0,6141.0,12,car,710.0,1-3,RENT,0,21.86,511.75,1
2153,61,Male,45483.0,1000.0,36,debt_consolidation,656.0,1-3,RENT,1,21.88,27.78,0
2154,33,Female,60359.0,7024.0,24,home_improvement,773.0,1-3,MORTGAGE,0,19.84,292.67,0
2155,50,Female,54923.0,27868.0,36,home_improvement,667.0,10+,RENT,0,15.95,774.11,0
2156,53,Male,41048.0,8527.0,60,other,708.0,10+,RENT,0,16.3,142.12,1
2157,33,Female,69598.0,18778.0,24,other,600.0,5-10,MORTGAGE,0,16.12,782.42,1
2158,72,Male,65801.0,5182.0,24,other,649.0,1-3,RENT,0,34.61,215.92,1
2159,46,Male,57523.0,24233.0,60,debt_consolidation,602.0,1-3,MORTGAGE,0,18.42,403.88,0
2160,42,Male,51171.0,20445.0,60,small_business,603.0,10+,RENT,0,27.38,340.75,0
2161,59,Female,78957.0,12950.0,60,other,666.0,1-3,RENT,0,14.88,215.83,1
2162,22,Male,43388.0,17086.0,36,small_business,643.0,5-10,RENT,0,27.53,474.61,1
2163,58,Female,47905.0,17858.0,36,home_improvement,747.0,1-3,RENT,0,14.07,496.06,0
2164,59,Female,74252.0,5991.0,24,small_business,635.0,3-5,MORTGAGE,0,8.4,249.62,0
2165,46,Female,90344.0,7679.0,36,home_improvement,714.0,5-10,RENT,0,6.93,213.31,1
2166,66,Female,87604.0,23261.0,36,small_business,628.0,<1,MORTGAGE,0,10.24,646.14,0
2167,70,Female,52212.0,28920.0,60,education,679.0,1-3,MORTGAGE,0,13.35,482.0,0
2168,35,Female,22070.0,16322.0,24,education,603.0,5-10,OTHER,0,7.1,680.08,0
2169,54,Male,51315.0,21234.0,36,small_business,727.0,10+,MORTGAGE,0,17.93,589.83,1
2170,62,Male,62205.0,25841.0,36,debt_consolidation,783.0,1-3,MORTGAGE,1,21.86,717.81,0
2171,64,Male,26573.0,12078.0,36,other,599.0,1-3,MORTGAGE,0,14.86,335.5,1
2172,69,Male,50757.0,14311.0,36,debt_consolidation,720.0,10+,OTHER,1,13.72,397.53,0
2173,60,Female,96213.0,21429.0,60,debt_consolidation,792.0,10+,OWN,0,9.17,357.15,0
2174,31,Male,64424.0,34651.0,60,home_improvement,623.0,10+,MORTGAGE,1,13.83,577.52,0
2175,23,Male,43782.0,21743.0,24,small_business,782.0,1-3,RENT,1,24.5,905.96,1
2176,26,Female,60865.0,17732.0,60,small_business,682.0,10+,RENT,0,23.41,295.53,0
2177,29,Female,62512.0,9717.0,36,other,672.0,5-10,MORTGAGE,1,19.95,269.92,0
2178,26,Male,48799.0,14478.0,36,debt_consolidation,659.0,5-10,OWN,0,26.65,402.17,1
2179,29,Female,83171.0,21188.0,12,home_improvement,660.0,3-5,OTHER,0,29.41,1765.67,0
2180,59,Male,8000.0,20226.0,12,debt_consolidation,595.0,3-5,RENT,0,17.97,1685.5,1
2181,51,Male,74153.0,9604.0,60,car,639.0,1-3,MORTGAGE,0,29.2,160.07,0
2182,52,Female,42806.0,26790.0,36,debt_consolidation,830.0,1-3,MORTGAGE,0,8.69,744.17,0
2183,61,Female,91371.0,26800.0,36,other,580.0,5-10,RENT,0,28.09,744.44,1
2184,70,Male,21761.0,14001.0,60,other,692.0,3-5,RENT,1,12.53,233.35,1
2185,32,Female,88157.0,17522.0,12,debt_consolidation,674.0,1-3,RENT,0,23.19,1460.17,0
2186,28,Male,36322.0,9233.0,36,small_business,669.0,5-10,MORTGAGE,0,26.28,256.47,0
2187,28,Male,69660.0,7722.0,36,home_improvement,624.0,3-5,RENT,0,9.96,214.5,1
2188,70,Male,46050.0,18124.0,36,debt_consolidation,559.0,<1,RENT,0,14.49,503.44,0
2189,48,Female,93816.0,7975.0,24,debt_consolidation,700.0,5-10,RENT,1,24.98,332.29,1
2190,40,Female,54268.0,20836.0,60,small_business,634.0,10+,RENT,0,13.3,347.27,0
2191,67,Male,38308.0,11426.0,24,debt_consolidation,686.0,5-10,MORTGAGE,1,24.68,476.08,0
2192,27,Male,101973.0,24451.0,12,debt_consolidation,628.0,10+,MORTGAGE,1,4.92,2037.58,1
2193,31,Female,51596.0,14229.0,36,other,716.0,3-5,RENT,0,9.31,395.25,0
2194,40,Male,75653.0,1000.0,36,home_improvement,676.0,1-3,RENT,0,26.71,27.78,0
2195,36,Male,88171.0,11651.0,60,other,693.0,5-10,MORTGAGE,0,10.51,194.18,1
2196,24,Female,33615.0,15962.0,60,small_business,715.0,10+,MORTGAGE,0,21.55,266.03,1
2197,26,Male,72658.0,1000.0,36,debt_consolidation,680.0,3-5,RENT,0,29.64,27.78,1
2198,42,Female,76716.0,1000.0,24,debt_consolidation,625.0,1-3,RENT,0,27.8,41.67,1
2199,46,Male,13576.0,13312.0,60,debt_consolidation,740.0,5-10,OWN,0,1.11,221.87,0
2200,23,Female,69692.0,24041.0,24,other,810.0,5-10,OWN,0,5.68,1001.71,0
2201,61,Male,49383.0,20683.0,12,debt_consolidation,706.0,10+,OWN,1,0.0,1723.58,0
2202,62,Female,108606.0,14870.0,24,car,487.0,5-10,RENT,1,9.79,619.58,1
2203,34,Male,85984.0,7326.0,36,small_business,620.0,3-5,RENT,0,21.78,203.5,0
2204,31,Female,73172.0,6888.0,24,debt_consolidation,665.0,3-5,OWN,0,10.18,287.0,1
2205,38,Female,8000.0,20842.0,24,car,653.0,10+,OTHER,0,14.21,868.42,0
2206,74,Male,73350.0,16784.0,36,debt_consolidation,571.0,1-3,RENT,0,28.11,466.22,0
2207,32,Male,37171.0,22690.0,24,home_improvement,627.0,1-3,MORTGAGE,0,15.9,945.42,0
2208,43,Female,86206.0,25836.0,12,debt_consolidation,678.0,1-3,RENT,0,18.27,2153.0,0
2209,32,Female,55202.0,10914.0,24,other,694.0,3-5,MORTGAGE,0,28.98,454.75,0
2210,33,Male,44427.0,18961.0,60,other,679.0,5-10,MORTGAGE,0,8.77,316.02,1
2211,45,Male,46901.0,20149.0,60,debt_consolidation,618.0,1-3,MORTGAGE,0,21.06,335.82,1
2212,65,Female,48893.0,8723.0,12,car,593.0,3-5,MORTGAGE,0,14.17,726.92,1
2213,71,Male,19583.0,9195.0,36,small_business,644.0,5-10,OTHER,1,22.28,255.42,1
2214,39,Female,23519.0,21505.0,60,debt_consolidation,645.0,10+,RENT,1,20.24,358.42,0
2215,66,Female,49935.0,15016.0,24,car,710.0,1-3,MORTGAGE,0,26.17,625.67,0
2216,56,Female,106654.0,7144.0,60,debt_consolidation,595.0,3-5,MORTGAGE,0,8.63,119.07,0
2217,65,Male,81434.0,7628.0,60,debt_consolidation,691.0,1-3,RENT,1,10.41,127.13,0
2218,28,Male,84120.0,3446.0,24,other,675.0,5-10,MORTGAGE,0,15.17,143.58,1
2219,49,Female,95917.0,11776.0,12,home_improvement,652.0,1-3,OWN,1,22.4,981.33,0
2220,73,Female,68433.0,5740.0,60,debt_consolidation,706.0,1-3,MORTGAGE,0,28.06,95.67,0
2221,52,Female,46300.0,15920.0,24,home_improvement,647.0,3-5,OWN,0,11.3,663.33,0
2222,71,Male,47670.0,35531.0,12,home_improvement,750.0,1-3,RENT,1,22.04,2960.92,0
